topic_number,  Q0,  arg_ids,  score,  method 
3 Q0 S1f29e12f-A72bd30a 18.99207003828826 bias_detection
3 Q0 S1f29e12f-A31b528b9 18.711524892016943 bias_detection
3 Q0 Sb1967727-Ae10acc30 16.794304859086687 bias_detection
3 Q0 S41e8d87f-A75f2e105 16.012938523506328 bias_detection
3 Q0 S150432ef-Aca1339bb 15.67720084362531 bias_detection
3 Q0 S82c81407-Ac94d7c4 15.49579379477616 bias_detection
3 Q0 Sf4aca10b-A82b49576 15.385910877403928 bias_detection
3 Q0 Sd5890587-Ad17c0b8d 15.325958986759941 bias_detection
3 Q0 S68c2d8d0-A5ac8a548 15.179193225277746 bias_detection
3 Q0 S82c81407-A34aecd9b 14.891031109611916 bias_detection
3 Q0 S920c32e3-A209a89b 14.860914871141585 bias_detection
3 Q0 S9679ee11-Ab37c2c7c 14.710573568983898 bias_detection
3 Q0 Se4e77bcb-A567779d1 14.664514777896883 bias_detection
3 Q0 S92e1cc41-A749bd92 14.648710634886179 bias_detection
3 Q0 S9f34b976-A15c68a4e 14.631374815334775 bias_detection
3 Q0 S439060df-Adaef3e9a 14.51398514803729 bias_detection
3 Q0 S41e8d87f-A269ab7f1 14.508625029362511 bias_detection
3 Q0 Sa1db94b6-A1fac36bf 14.434452007255853 bias_detection
3 Q0 S3d9e8a34-A90220ce4 14.391943999999999 bias_detection
3 Q0 Sc8c3541d-A89972709 14.311850045920698 bias_detection
3 Q0 S381fd428-Ac155f3e5 14.275475119276853 bias_detection
3 Q0 S68c2d8d0-A3cda35ca 14.105541693750938 bias_detection
3 Q0 S5f897b7a-Ac0a2fc80 14.042417749618295 bias_detection
3 Q0 S41e8d87f-A1f959c37 13.967604011846744 bias_detection
3 Q0 S7bd04cab-A2f9b0e83 13.960097496803165 bias_detection
3 Q0 S1f29e12f-Aaa9290f7 13.936326610081654 bias_detection
3 Q0 Sc557910-A5f792fbe 13.912382393711336 bias_detection
3 Q0 S68c2d8d0-A2e26116d 13.910085812734122 bias_detection
3 Q0 Sf4aca10b-A593cd13a 13.906052137834331 bias_detection
3 Q0 Sbb8a50de-Afb71c83f 13.878606879716992 bias_detection
3 Q0 Sc557910-Ad3d0797 13.851637439618168 bias_detection
3 Q0 Sb9d69b32-A6164ae1f 13.801438921686556 bias_detection
3 Q0 S16ade04-Afd92a52c 13.76221166897378 bias_detection
3 Q0 Sb14f10e5-A2d8e4bbb 13.743613138678347 bias_detection
3 Q0 S68c2d8d0-A19fccb8 13.707416668877608 bias_detection
3 Q0 S8397905b-A31437776 13.688633178871328 bias_detection
3 Q0 S9f34b976-A51a56cf2 13.683143408653576 bias_detection
3 Q0 S6a25a8d3-A52ac8355 13.503183003879542 bias_detection
3 Q0 Sa3c3fc97-Ad691cf2b 13.500915616254213 bias_detection
3 Q0 S3d9e8a34-A89cb6f92 13.491404041639292 bias_detection
3 Q0 Se06812b2-Afdb00131 13.425661125676394 bias_detection
3 Q0 S49257ab9-A67f4a1fc 13.370303513823913 bias_detection
3 Q0 Sc676823-A62a5e06 13.335208567038258 bias_detection
3 Q0 S3d9e8a34-Aa3bd1f9a 13.33387234763655 bias_detection
3 Q0 Sa4ab145-A61b6ae7f 13.332797036305031 bias_detection
3 Q0 Sb8529941-Aca9bc790 13.332797036305031 bias_detection
3 Q0 Se9e707b0-A389961e1 13.31714138811475 bias_detection
3 Q0 S381fd34f-A5b850041 13.286432987170546 bias_detection
3 Q0 Sa4ab145-A843a1a0d 13.12960342929194 bias_detection
3 Q0 S25c0bc4f-A2c9d0da6 13.085545458839952 bias_detection
3 Q0 S25c0bc4f-A9165daad 13.000512644541576 bias_detection
3 Q0 S1c6db163-A8e1ad808 12.997404580507322 bias_detection
3 Q0 S41e8d87f-A1e86ceaa 12.93384476652764 bias_detection
3 Q0 S2187d7fc-Aaf297ae9 12.933495729275148 bias_detection
3 Q0 S889f8aa3-A30338164 12.931813087318668 bias_detection
3 Q0 Scde43845-Ad967cc 12.886294045919357 bias_detection
3 Q0 S86558ca1-Ab33f2f2a 12.876835907805988 bias_detection
3 Q0 S1f29e12f-A85a0a823 12.853933073138029 bias_detection
3 Q0 Scde43845-A7d302d24 12.783531932797272 bias_detection
3 Q0 S9079b088-Aa989e9b1 12.733432131439729 bias_detection
3 Q0 S8397907a-A6839b7bb 12.685732599881703 bias_detection
3 Q0 S85619619-Ac9d245e2 12.685160730916362 bias_detection
3 Q0 S82c81407-Af1bce71b 12.666200171081632 bias_detection
3 Q0 Sae4b012b-Aa6dff12b 12.65264213425565 bias_detection
3 Q0 S150432ef-A29539ace 12.564817031900937 bias_detection
3 Q0 Sc676823-A8bb98333 12.507408387254001 bias_detection
3 Q0 S89e69a16-Aa7db4b2 12.466587294930415 bias_detection
3 Q0 S2394fe8c-A959cfc70 12.465595140332665 bias_detection
3 Q0 S82973dd4-A97f564ff 12.415178477197417 bias_detection
3 Q0 Sc557910-A88eead27 12.36256607830358 bias_detection
3 Q0 S82c81407-Aee7268b7 12.357116773053194 bias_detection
3 Q0 Sd7e558a5-A2d348ed9 12.346028160077921 bias_detection
3 Q0 Sc557910-Aacf0b224 12.325902171490885 bias_detection
3 Q0 Sc557910-A65367dc3 12.315213948769076 bias_detection
3 Q0 S839790b8-Ac3cb368c 12.270821964964446 bias_detection
3 Q0 S839790b8-Adb0ae78b 12.215691608447415 bias_detection
3 Q0 S9f823ae-Aadc56ade 12.165659919135457 bias_detection
3 Q0 S840ac80-Af6d7e490 12.120485355624684 bias_detection
3 Q0 Scde43845-A5e0eda55 12.033212910096585 bias_detection
3 Q0 S13f0b6f8-A46e5cc60 11.996403544119701 bias_detection
3 Q0 S839790d7-A7748351c 11.984963901448104 bias_detection
3 Q0 S2187d7fc-A1a363c85 11.97055540532887 bias_detection
3 Q0 Sc557910-Ac115759e 11.920852599203712 bias_detection
3 Q0 Sc8c3541d-Ab8e4967a 11.916156762853289 bias_detection
3 Q0 S3d9e8a34-A1b563c2e 11.836410490507426 bias_detection
3 Q0 S839790b8-Af1b6b93 11.823746187552286 bias_detection
3 Q0 Sf6822c0d-Aba33e0c0 11.73644351953475 bias_detection
3 Q0 Sc8c3541d-A1aa7e903 11.714919353194489 bias_detection
3 Q0 Sc8c3541d-Afe08de27 11.637605388509275 bias_detection
3 Q0 Sbb8a50de-A1a8a104f 11.581155690332332 bias_detection
3 Q0 Sbb8a50bf-A1a8a104f 11.581155690332332 bias_detection
3 Q0 S13f0b6f8-A8b94fedd 11.50130145686003 bias_detection
3 Q0 Sc8c3541d-A6c60320f 11.204034823226934 bias_detection
3 Q0 S8397907a-A1d1767d4 10.998002223263683 bias_detection
3 Q0 Sbb8a50de-Aa28a0609 10.969689961553453 bias_detection
3 Q0 S2c3ec91-A7557c10a 10.82637413461149 bias_detection
3 Q0 S839790b8-Ad2f0055b 10.766000518923532 bias_detection
3 Q0 Sf6822c0d-Ad1fc2e93 10.389727192968799 bias_detection
3 Q0 Sc676823-Adfb3d097 10.17637535353242 bias_detection
